
100 2.1e-05
200 5.7e-05
300 0.000119
400 0.000201
500 0.000306
600 0.000434
700 0.000528
800 0.000709
900 0.000784
1000 0.000913
1100 0.00112
1200 0.001324
1300 0.00153
1400 0.001784
1500 0.002076
1600 0.002387
1700 0.002658
1800 0.00342
1900 0.003957
2000 0.004262
2100 0.004081
2200 0.004562
2300 0.005021
2400 0.005675
2500 0.006261
2600 0.006621
2700 0.008167
2800 0.008674
2900 0.009486
3000 0.010754
3100 0.010964
3200 0.012113
3300 0.013085
3400 0.013901
3500 0.014016
3600 0.015457
3700 0.016302
3800 0.017329
3900 0.017579
4000 0.02042
4100 0.020518
4200 0.021585
4300 0.023084
4400 0.023633
4500 0.026575
4600 0.026596
4700 0.027938
4800 0.029722
4900 0.029934
5000 0.031873
5100 0.033555
5200 0.034744
5300 0.036196
5400 0.037954
5500 0.039838
5600 0.041406
5700 0.042852
5800 0.04398
5900 0.047843
6000 0.049337
6100 0.050989
6200 0.052326
6300 0.054554
6400 0.054974
6500 0.057139
6600 0.062003
6700 0.062003
6800 0.063931
6900 0.066787
7000 0.068622
7100 0.071652
7200 0.072258
7300 0.074415
7400 0.07647
7500 0.079151
7600 0.080024
7700 0.082654
7800 0.086218
7900 0.090402
8000 0.092633
8100 0.093373
8200 0.097724
8300 0.100323
8400 0.103948
8500 0.106437
8600 0.109053
8700 0.111719
8800 0.112021
8900 0.114306
9000 0.118505
9100 0.11963
9200 0.122643
9300 0.126061
9400 0.130087
9500 0.13156
9600 0.134969
9700 0.138049
9800 0.140872
9900 0.147293
10000 0.151688
10100 0.155225
10200 0.158013
10300 0.158572
10400 0.160471
10500 0.162302
10600 0.16937
10700 0.172931
10800 0.179191
10900 0.17803
11000 0.181551
11100 0.189931
11200 0.194895
11300 0.19856
11400 0.200516
11500 0.200169
11600 0.205426
11700 0.21275
11800 0.217461
11900 0.218174
12000 0.218121
12100 0.229753
12200 0.234604
12300 0.241412
12400 0.235979
12500 0.243128
12600 0.255103
12700 0.282879
12800 0.275693
12900 0.279483
13000 0.264221
13100 0.283767
13200 0.292112
13300 0.302852
13400 0.283566
13500 0.301564
13600 0.308466
13700 0.301118
13800 0.302751
13900 0.303806
14000 0.32409
14100 0.347195
14200 0.324515
14300 0.336808
14400 0.336585
14500 0.334974
14600 0.341234
14700 0.346044
14800 0.349302
14900 0.390522
15000 0.368237
15100 0.365685
15200 0.369671
15300 0.370887
15400 0.387369
15500 0.39574
15600 0.392164
15700 0.414804
15800 0.398476
15900 0.414034
16000 0.423739
16100 0.423199
16200 0.434902
16300 0.430958
16400 0.464193
16500 0.448538
16600 0.446443
16700 0.450482
16800 0.464975
16900 0.478576
17000 0.473093
17100 0.473929
17200 0.491068
17300 0.503274
17400 0.500703
17500 0.497673
17600 0.501741
17700 0.526807
17800 0.528127
17900 0.519952
18000 0.537615
18100 0.549404
18200 0.545574
18300 0.547689
18400 0.569071
18500 0.577346
18600 0.585555
18700 0.570429
18800 0.591918
18900 0.589285
19000 0.589723
19100 0.602869
19200 0.618501
19300 0.6063
19400 0.618607
19500 0.642864
19600 0.627732
19700 0.639449
19800 0.661493
19900 0.653
20000 0.658621
20100 0.68434
20200 0.680943
20300 0.679385
20400 0.703995
20500 0.70867
20600 0.701892
20700 0.727849
20800 0.720775
20900 0.720455
21000 0.750644
21100 0.741284
21200 0.754815
21300 0.768428
21400 0.762643
21500 0.788783
21600 0.786605
21700 0.778963
21800 0.812766
21900 0.797559
22000 0.820287
22100 0.830642
22200 0.822435
22300 0.852788
22400 0.847895
22500 0.863866
22600 0.861731
22700 0.879079
22800 0.888836
22900 0.870742
23000 0.901426
23100 0.893335
23200 0.926959
23300 0.911104
23400 0.935029
23500 0.945184
23600 0.940282
23700 0.964351
23800 0.95375
23900 0.976249
24000 0.96656
24100 0.995986
24200 0.995087
24300 1.01819
24400 1.02489
24500 1.03466
24600 1.02605
24700 1.05186
24800 1.12623
24900 1.09715
25000 1.08408
25100 1.15768
25200 1.13306
25300 1.09406
25400 1.09587
25500 1.10253
25600 1.21127
25700 1.27408
25800 1.21869
25900 1.17488
26000 1.18242
26100 1.17772
26200 1.21599
26300 1.22595
26400 1.2119
26500 1.22464
26600 1.30303
26700 1.29087
26800 1.28808
26900 1.28122
27000 1.30053
27100 1.29529
27200 1.29964
27300 1.30902
27400 1.32032
27500 1.34265
27600 1.37059
27700 1.35129
27800 1.33645
27900 1.39505
28000 1.34496
28100 1.37817
28200 1.38712
28300 1.37122
28400 1.39796
28500 1.44481
28600 1.45507
28700 1.4671
28800 1.48444
28900 1.50253
29000 1.54734
29100 1.47055
29200 1.53134
29300 1.5063
29400 1.53219
29500 1.54134
29600 1.53516
29700 1.54801
29800 1.56994
29900 1.55001
30000 1.57041
