
100 3.3e-05
200 0.000181
300 0.000372
400 0.000677
500 0.000969
600 0.001067
700 0.001794
800 0.001732
900 0.002095
1000 0.002925
1100 0.003399
1200 0.003586
1300 0.006262
1400 0.005165
1500 0.00708
1600 0.006914
1700 0.008498
1800 0.010367
1900 0.012359
2000 0.012385
2100 0.014677
2200 0.0162
2300 0.020419
2400 0.02477
2500 0.021386
2600 0.019981
2700 0.023469
2800 0.026193
2900 0.028448
3000 0.029709
3100 0.030288
3200 0.030078
3300 0.032005
3400 0.042626
3500 0.039573
3600 0.036829
3700 0.045453
3800 0.041014
3900 0.045942
4000 0.044608
4100 0.046895
4200 0.052505
4300 0.056303
4400 0.058269
4500 0.059488
4600 0.064759
4700 0.068497
4800 0.07192
4900 0.097425
5000 0.097505
5100 0.089963
5200 0.088872
5300 0.091291
5400 0.092701
5500 0.104744
5600 0.110714
5700 0.111527
5800 0.117186
5900 0.111741
6000 0.107664
6100 0.120294
6200 0.12394
6300 0.125314
6400 0.136083
6500 0.137934
6600 0.135394
6700 0.143558
6800 0.186358
6900 0.145005
7000 0.149101
7100 0.151215
7200 0.152319
7300 0.162485
7400 0.19705
7500 0.19425
7600 0.201714
7700 0.217992
7800 0.234216
7900 0.210928
8000 0.207521
8100 0.207099
8200 0.202001
8300 0.241588
8400 0.238483
8500 0.236322
8600 0.252517
8700 0.249474
8800 0.264761
8900 0.243111
9000 0.254246
9100 0.265887
9200 0.277784
9300 0.292696
9400 0.300484
9500 0.379113
9600 0.393828
9700 0.394979
9800 0.361126
9900 0.356268
10000 0.426492
10100 0.429294
10200 0.513505
10300 0.491404
10400 0.488402
10500 0.489905
10600 0.460121
10700 0.492507
10800 0.492655
10900 0.471542
11000 0.433468
11100 0.441495
11200 0.477782
11300 0.464363
11400 0.465853
11500 0.484314
11600 0.508
11700 0.542613
11800 0.494508
11900 0.509093
12000 0.542488
12100 0.556051
12200 0.558612
12300 0.552939
12400 0.605964
12500 0.592642
12600 0.566049
12700 0.613276
12800 0.61845
12900 0.616876
13000 0.625347
13100 0.646094
13200 0.665523
13300 0.650703
13400 0.661471
13500 0.681492
13600 0.711053
13700 0.71136
13800 0.693793
13900 0.713631
14000 0.732375
14100 0.732675
14200 0.738256
14300 0.747737
14400 0.750817
14500 0.747795
14600 0.823812
14700 0.832225
14800 0.846449
14900 0.839692
15000 0.844766
15100 0.839792
15200 0.856349
15300 0.89086
15400 0.88045
15500 0.89651
15600 0.87577
15700 0.900568
15800 0.949981
15900 0.995833
16000 0.991657
16100 0.991202
16200 0.979646
16300 0.959993
16400 0.9715
16500 0.979503
16600 0.985731
16700 1.00745
16800 1.02439
16900 1.04916
17000 1.07948
17100 1.07934
17200 1.0922
17300 1.10408
17400 1.13411
17500 1.12965
17600 1.13631
17700 1.17716
17800 1.1867
17900 1.19845
18000 1.20786
18100 1.23401
18200 1.22246
18300 1.22043
18400 1.34829
18500 1.3361
18600 1.30729
18700 1.3383
18800 1.30897
18900 1.32882
19000 1.34541
19100 1.36772
19200 1.44988
19300 1.44997
19400 1.40983
19500 1.42868
19600 1.46294
19700 1.48703
19800 1.54901
19900 1.48751
20000 1.52188
20100 1.52131
20200 1.54829
20300 1.60101
20400 1.64812
20500 1.61913
20600 1.64886
20700 1.64823
20800 1.62237
20900 1.70368
21000 1.71804
21100 1.67786
21200 1.63991
21300 1.68354
21400 1.70822
21500 1.72013
21600 1.76422
21700 1.77465
21800 1.84282
21900 1.81057
22000 1.8274
22100 1.8477
22200 1.85752
22300 1.87836
22400 1.94629
22500 2.00543
22600 1.92521
22700 1.92484
22800 1.99679
22900 1.99693
23000 2.03813
23100 2.08174
23200 2.13105
23300 2.04974
23400 2.09793
23500 2.06758
23600 2.12227
23700 2.15875
23800 2.11853
23900 2.20017
24000 2.21427
24100 2.2445
24200 2.21816
24300 2.22144
24400 2.27679
24500 2.25172
24600 2.28078
24700 2.29235
24800 2.34628
24900 2.3532
25000 2.36609
25100 2.37154
25200 2.49747
25300 2.47517
25400 2.4167
25500 2.44372
25600 2.48023
25700 2.51785
25800 2.55794
25900 2.59363
26000 2.57307
26100 2.60765
26200 2.67793
26300 2.69732
26400 2.69801
26500 2.64723
26600 2.86558
26700 3.00446
26800 3.11617
26900 2.88342
27000 2.69876
27100 3.06552
27200 2.94195
27300 3.02454
27400 3.1018
27500 2.98167
27600 2.91606
27700 2.89375
27800 3.06094
27900 3.00033
28000 2.99106
28100 3.0192
28200 3.07148
28300 3.11565
28400 3.14514
28500 3.0232
28600 3.08803
28700 3.14795
28800 3.20188
28900 3.18972
29000 3.25945
29100 3.22217
29200 3.32307
29300 3.30341
29400 3.36099
29500 3.37595
29600 3.38484
29700 3.41818
29800 3.47375
29900 3.52501
30000 3.60017
