
100 3e-05
200 0.000112
300 0.000438
400 0.000781
500 0.000985
600 0.001443
700 0.001806
800 0.00222
900 0.003597
1000 0.004115
1100 0.007704
1200 0.00502
1300 0.00843
1400 0.01122
1500 0.008794
1600 0.012727
1700 0.011922
1800 0.012477
1900 0.012738
2000 0.013287
2100 0.017484
2200 0.017175
2300 0.02009
2400 0.023229
2500 0.021549
2600 0.028638
2700 0.031843
2800 0.027709
2900 0.033676
3000 0.034872
3100 0.04062
3200 0.036587
3300 0.037215
3400 0.042304
3500 0.0464
3600 0.05008
3700 0.044793
3800 0.050186
3900 0.048324
4000 0.056806
4100 0.057716
4200 0.072014
4300 0.067206
4400 0.067716
4500 0.067928
4600 0.069118
4700 0.073731
4800 0.072158
4900 0.077334
5000 0.081618
5100 0.086565
5200 0.085519
5300 0.086025
5400 0.095352
5500 0.094485
5600 0.099313
5700 0.10898
5800 0.109676
5900 0.106418
6000 0.110805
6100 0.120465
6200 0.124983
6300 0.132591
6400 0.139009
6500 0.130968
6600 0.137131
6700 0.141531
6800 0.139899
6900 0.146435
7000 0.150015
7100 0.15937
7200 0.160632
7300 0.184911
7400 0.198389
7500 0.182121
7600 0.178572
7700 0.200426
7800 0.200105
7900 0.198966
8000 0.197138
8100 0.20407
8200 0.214335
8300 0.204801
8400 0.223654
8500 0.300632
8600 0.270943
8700 0.294557
8800 0.292619
8900 0.279828
9000 0.268719
9100 0.281621
9200 0.292599
9300 0.295269
9400 0.314629
9500 0.360994
9600 0.368524
9700 0.307605
9800 0.296634
9900 0.295618
10000 0.309258
10100 0.302245
10200 0.30809
10300 0.328089
10400 0.326982
10500 0.339428
10600 0.329642
10700 0.333463
10800 0.349264
10900 0.351774
11000 0.357716
11100 0.366502
11200 0.367817
11300 0.387732
11400 0.386259
11500 0.379697
11600 0.395376
11700 0.413822
11800 0.423223
11900 0.426222
12000 0.433924
12100 0.433297
12200 0.456839
12300 0.453101
12400 0.463435
12500 0.482593
12600 0.475893
12700 0.469601
12800 0.531878
12900 0.519862
13000 0.530627
13100 0.553356
13200 0.514247
13300 0.552845
13400 0.570777
13500 0.553152
13600 0.573637
13700 0.641024
13800 0.641118
13900 0.653005
14000 0.638631
14100 0.628402
14200 0.627602
14300 0.619789
14400 0.618651
14500 0.63343
14600 0.651887
14700 0.661875
14800 0.669649
14900 0.65777
15000 0.687692
15100 0.680645
15200 0.722309
15300 0.778983
15400 0.756393
15500 0.747188
15600 0.775478
15700 0.753141
15800 0.746934
15900 0.766717
16000 0.75731
16100 0.780172
16200 0.812614
16300 0.798046
16400 0.797559
16500 0.825386
16600 0.884022
16700 0.915554
16800 0.888709
16900 0.841463
17000 0.876827
17100 0.884948
17200 0.916462
17300 0.902247
17400 0.937856
17500 0.92031
17600 1.00247
17700 0.945285
17800 0.959364
17900 0.974695
18000 0.990048
18100 1.06056
18200 1.0215
18300 1.02644
18400 1.05532
18500 1.05024
18600 1.09105
18700 1.05998
18800 1.10322
18900 1.14596
19000 1.12335
19100 1.12906
19200 1.1051
19300 1.19706
19400 1.1515
19500 1.16461
19600 1.15203
19700 1.20678
19800 1.2066
19900 1.21353
20000 1.24777
20100 1.2605
20200 1.24376
20300 1.28972
20400 1.32109
20500 1.39253
20600 1.37294
20700 1.57466
20800 1.67534
20900 1.34218
21000 1.35457
21100 1.52309
21200 1.38621
21300 1.32512
21400 1.44039
21500 1.65066
21600 1.7136
21700 1.65315
21800 1.48422
21900 1.52024
22000 1.55628
22100 1.42675
22200 1.44695
22300 1.44708
22400 1.45039
22500 1.48086
22600 1.52675
22700 1.64883
22800 1.58644
22900 1.59901
23000 1.61511
23100 1.56043
23200 1.57604
23300 1.62896
23400 1.64033
23500 1.68819
23600 1.61796
23700 1.67169
23800 1.71253
23900 1.71315
24000 1.71997
24100 1.70008
24200 1.76638
24300 1.78199
24400 1.94767
24500 2.08516
24600 1.79833
24700 1.82362
24800 1.83998
24900 1.87568
25000 1.83136
25100 1.97178
25200 1.93795
25300 1.87342
25400 1.95882
25500 2.01777
25600 1.96616
25700 2.02319
25800 2.06333
25900 2.14935
26000 1.96963
26100 2.06903
26200 2.02357
26300 2.1772
26400 2.09535
26500 2.05798
26600 2.07436
26700 2.09691
26800 2.0795
26900 2.18163
27000 2.16554
27100 2.19529
27200 2.25161
27300 2.24336
27400 2.17902
27500 2.33194
27600 2.31991
27700 2.2706
27800 2.32198
27900 2.33542
28000 2.45424
28100 2.34097
28200 2.4039
28300 2.39173
28400 2.3794
28500 2.40971
28600 2.43883
28700 2.45993
28800 2.43444
28900 2.72127
29000 2.53703
29100 2.55547
29200 2.69915
29300 2.56317
29400 2.6795
29500 2.53408
29600 2.58071
29700 2.59148
29800 2.66686
29900 2.88461
30000 2.79015
